ROCO_ID,PMC_ID,CC
ROCO_82277,PMC3120871_pone.0021392.g004.jpg,CC BY
ROCO_82278,PMC4759434_biodiversity_data_journal-4-e6900-g010_b.jpg,CC BY
ROCO_82279,PMC4620976_rbfis-19-04-0279-gf02.jpg,CC BY
ROCO_82283,PMC4032187_gr3.jpg,CC BY
ROCO_82284,PMC3170081_DENTISTRY2011-282361.004.jpg,CC BY
ROCO_82285,PMC4762352_JIPS-15-337-g002.jpg,CC BY-NC-SA
ROCO_82286,PMC4295142_TSWJ2014-396304.005.jpg,CC BY
ROCO_82287,PMC4989569_JOMFP-20-320-g009.jpg,CC BY-NC-SA
ROCO_82288,PMC4302118_13256_2013_3033_Fig1_HTML.jpg,CC BY
ROCO_82289,PMC4189985_PSI2014-276058.002.jpg,CC BY
ROCO_82290,PMC3511038_Beilstein_J_Org_Chem-08-2025-g002.jpg,CC BY
ROCO_82291,PMC4944026_CRIOR2016-4160128.002.jpg,CC BY
ROCO_82293,PMC4593946_fsurg-02-00051-g002.jpg,CC BY
ROCO_82294,PMC5596965_13019_2017_641_Fig1_HTML.jpg,CC BY
ROCO_82296,PMC2915865_opth-4-785f2.jpg,NO-CC CODE
ROCO_82297,PMC3881449_BMRI2013-149120.001.jpg,CC BY
ROCO_82298,PMC4439721_JPBS-7-85-g002.jpg,CC BY-NC-SA
ROCO_82299,PMC4570447_sensors-15-20779-g019.jpg,CC BY
ROCO_82300,PMC4968187_gr2.jpg,CC BY-NC-ND
ROCO_82301,PMC4837781_JIPS-16-176-g003.jpg,CC BY-NC-SA
ROCO_82302,PMC4100049_ijms-39-374-g006.jpg,CC BY
ROCO_82304,PMC3953575_CMMM2014-536308.001.jpg,CC BY
ROCO_82305,PMC1475793_1467-4866-6-77-1.jpg,NO-CC CODE
ROCO_82306,PMC3395165_CRIM.OPHMED2012-474795.001.jpg,CC BY
ROCO_82307,PMC3575057_fnbeh-07-00009-g0004.jpg,CC BY
ROCO_82308,PMC101389_1471-2482-2-1-1.jpg,NO-CC CODE
ROCO_82310,PMC481075_1471-2474-5-21-2.jpg,NO-CC CODE
ROCO_82311,PMC3903850_kjae-65-S32-g001.jpg,CC BY-NC
ROCO_82312,PMC3524279_ETM-05-01-0292-g00.jpg,CC BY
ROCO_82313,PMC3016831_jsls-8-4-364-g02.jpg,CC BY-NC-ND
ROCO_82316,PMC2721491_IJU-23-29-g001.jpg,CC BY
ROCO_82318,PMC3445246_10.1177_1941738109334214-fig12.jpg,NO-CC CODE
ROCO_82320,PMC4876237_IJBI2016-1420230.002.jpg,CC BY
ROCO_82321,PMC5653365_pone.0186949.g004.jpg,CC BY
ROCO_82322,PMC5609369_IJOrtho-51-487-g002.jpg,CC BY-NC-SA
ROCO_82325,PMC2686331_cia-2-591f1.jpg,NO-CC CODE
ROCO_82327,PMC4544517_1413-7852-aob-23-01-00029-gf08.jpg,CC BY
ROCO_82329,PMC5029509_microorganisms-04-00004-g001.jpg,CC BY
ROCO_82330,PMC3030787_jsls-13-4-528-g09.jpg,CC BY-NC-ND
ROCO_82331,PMC3743201_ymj-54-1248-g001.jpg,CC BY-NC
ROCO_82333,PMC3898828_gr7.jpg,CC BY-NC-ND
ROCO_82334,PMC4763148_11832_2016_710_Fig6_HTML.jpg,CC BY
ROCO_82335,PMC3113175_jsls-4-3-231-g03.jpg,CC BY-NC-ND
ROCO_82336,PMC5002290_CRIOG2016-4169565.002.jpg,CC BY
ROCO_82337,PMC3795550_s-20-00890-fig4.jpg,CC BY
ROCO_82338,PMC5473830_41598_2017_3673_Fig5_HTML.jpg,CC BY
ROCO_82339,PMC3881390_CRIM.OPHMED2013-608253.003.jpg,CC BY
ROCO_82340,PMC5396438_CRIM2017-7929671.001.jpg,CC BY
ROCO_82341,PMC3048541_1471-2334-11-37-8.jpg,CC BY
ROCO_82342,PMC3628666_TSWJ2013-416246.007.jpg,CC BY
ROCO_82343,PMC3340964_jls0041128010004.jpg,CC BY-NC-ND
ROCO_82344,PMC3771467_CRIM.ORTHOPEDICS2013-234048.003.jpg,CC BY
ROCO_82345,PMC4197755_prm-19-275-1.jpg,CC BY-NC
ROCO_82346,PMC5225824_pr-2016-4-6576-g001.jpg,CC BY-NC
ROCO_82348,PMC5345105_bdj-05-e11760-g006_b.jpg,CC BY
ROCO_82349,PMC3468932_0392-100X-32-258-g002.jpg,CC BY-NC-ND
ROCO_82350,PMC4607147_12891_2015_747_Fig3_HTML.jpg,CC BY
ROCO_82351,PMC3953524_ksrr-26-43-g002.jpg,CC BY-NC
ROCO_82354,PMC5698507_gr1.jpg,CC BY-NC-ND
ROCO_82355,PMC5345890_cooph-28-3-g010.jpg,CC BY
ROCO_82356,PMC5345105_bdj-05-e11760-g017_a.jpg,CC BY
ROCO_82357,PMC4770618_EUS-5-21-g009.jpg,CC BY-NC-SA
ROCO_82358,PMC4458482_ksrr-27-117-g003.jpg,CC BY-NC
ROCO_82359,PMC4247506_IJRI-24-367-g006.jpg,CC BY-NC-SA
ROCO_82360,PMC2699062_JMAS-04-54-g003.jpg,CC BY
ROCO_82361,PMC3767648_pone.0075012.g001.jpg,CC BY
ROCO_82362,PMC5008585_medi-95-e4701-g002.jpg,CC BY-NC-ND
ROCO_82363,PMC3571979_1743-0003-10-15-1.jpg,CC BY
ROCO_82364,PMC3441781_1752-1947-6-244-2.jpg,CC BY
ROCO_82366,PMC3757634_MEAJO-20-234-g006.jpg,CC BY-NC-SA
ROCO_82367,PMC2701137_opth-1-323f3.jpg,NO-CC CODE
ROCO_82368,PMC4831267_2186-3326-74-0199-g002.jpg,CC BY-NC-ND
ROCO_82369,PMC5709847_41021_2017_88_Fig7_HTML.jpg,CC BY
ROCO_82370,PMC5603015_12886_2017_566_Fig3_HTML.jpg,CC BY
ROCO_82371,PMC5346019_jls0201636090002.jpg,CC BY-NC-ND
ROCO_82372,PMC4479217_nihms662092f7.jpg,CC BY
ROCO_82373,PMC5433579_cm-90-235f1.jpg,CC BY-NC-ND
ROCO_82374,PMC4572591_rru07301.jpg,CC BY
ROCO_82375,PMC4647331_13742_2015_93_Fig1_HTML.jpg,CC BY
ROCO_82376,PMC3749224_pone.0071488.g003.jpg,CC BY
ROCO_82378,PMC3522007_1476-4598-11-78-5.jpg,CC BY
ROCO_82380,PMC3471024_JBB2012-716023.001.jpg,NO-CC CODE
ROCO_82383,PMC5397571_gr5.jpg,CC BY-NC-ND
ROCO_82386,PMC5476578_jpr-10-1431Fig1.jpg,CC BY-NC
ROCO_82388,PMC5134944_jmbe-17-409f7.jpg,CC BY-NC-ND
ROCO_82389,PMC4759890_MEAJO-23-129-g005.jpg,CC BY-NC-SA
ROCO_82390,PMC4668740_NJMS-6-84-g004.jpg,CC BY-NC-SA
ROCO_82391,PMC5320876_JLP-9-125-g001.jpg,CC BY-NC-SA
ROCO_82394,PMC3404179_gnl-6-388-g001.jpg,CC BY-NC
ROCO_82395,PMC5723919_ijbsv13p1532g005.jpg,CC BY-NC
ROCO_82396,PMC3957441_APC-6-132-g009.jpg,CC BY-NC-SA
ROCO_82397,PMC3939337_jls0011432570003.jpg,CC BY-NC-ND
ROCO_82398,PMC3897121_elife-00590-fig8.jpg,CC0
ROCO_82399,PMC5443715_40902_2017_112_Fig3_HTML.jpg,CC BY
ROCO_82400,PMC2410249_1476-5926-3-S1-S30-2.jpg,CC BY
ROCO_82402,PMC4660530_MEAJO-22-447-g001.jpg,CC BY-NC-SA
ROCO_82403,PMC2268920_1477-7819-6-29-3.jpg,CC BY
ROCO_82404,PMC2766872_IJRI-19-191-g003.jpg,CC BY
ROCO_82405,PMC3886076_jomr-02-e2-g003.jpg,CC BY-NC-ND
ROCO_82406,PMC3505436_IDOJ-3-215-g002.jpg,CC BY-NC-SA
ROCO_82408,PMC5091918_pone.0165521.g002.jpg,CC BY
ROCO_82409,PMC5463511_0392-100X-37-214-g001.jpg,CC BY-NC-ND
ROCO_82410,PMC5463518_0392-100X-37-113-g002.jpg,CC BY-NC-ND
ROCO_82411,PMC3392051_105-joint_summit_t2012f4.jpg,NO-CC CODE
ROCO_82412,PMC5463517_0392-100X-37-102-g002.jpg,CC BY-NC-ND
ROCO_82413,PMC5331380_AJC-16-450-g002.jpg,CC BY-NC-SA
ROCO_82414,PMC3823153_jcmm0014-2350-f1.jpg,NO-CC CODE
ROCO_82415,PMC5590439_bioengineering-04-00023-g001.jpg,CC BY
ROCO_82416,PMC4799185_gr4.jpg,CC BY-NC-ND
ROCO_82417,PMC2970799_JHRS-3-95-g001.jpg,CC BY
ROCO_82418,PMC4534968_kjim-4-1-86-13f3.jpg,CC BY-NC
ROCO_82419,PMC3924884_10.1177_1758736014520809-fig2.jpg,CC BY-NC
ROCO_82421,PMC3594903_ipej130084-02.jpg,CC BY
ROCO_82422,PMC5482354_10.1177_2325967117708548-fig2.jpg,CC BY-NC-ND
ROCO_82423,PMC4728200_pone.0146863.g007.jpg,CC BY
ROCO_82424,PMC2676821_ijn-2-761f1.jpg,NO-CC CODE
ROCO_82425,PMC2581725_AU2008-263450.002.jpg,CC BY
ROCO_82426,PMC3648677_40064_2013_246_Fig8_HTML.jpg,CC BY
ROCO_82427,PMC5433163_Beilstein_J_Nanotechnol-08-1049-g006.jpg,CC BY
ROCO_82428,PMC3109081_nihms266935f1.jpg,NO-CC CODE
ROCO_82429,PMC5507282_pone.0180975.g002.jpg,CC BY
ROCO_82430,PMC5358261_cr-02-304-g001.jpg,CC BY
ROCO_82432,PMC4689729_40064_2015_1615_Fig1_HTML.jpg,CC BY
ROCO_82436,PMC4357081_IJDENT-6-7-g003.jpg,CC BY-NC-SA
ROCO_82437,PMC4393920_CRIPE2015-108174.002.jpg,CC BY
ROCO_82439,PMC5331769_JRMS-21-117-g002.jpg,CC BY-NC-SA
ROCO_82441,PMC4919848_13104_2016_2127_Fig1_HTML.jpg,CC BY
ROCO_82443,PMC4590832_JPHAR2014-789676.008.jpg,CC BY
ROCO_82444,PMC4024698_SJA-8-302-g003.jpg,CC BY-NC-SA
ROCO_82445,PMC5055011_gox-4-e1029-g002.jpg,CC BY-NC-ND
ROCO_82446,PMC5345105_bdj-05-e11760-g007_d.jpg,CC BY
ROCO_82448,PMC3808051_JNRP-4-143-g001.jpg,CC BY-NC-SA
ROCO_82450,PMC3949488_jkaoms-40-37-g004.jpg,CC BY-NC
ROCO_82451,PMC4955453_AJPS-13-1-g002.jpg,CC BY-NC-SA
ROCO_82453,PMC4007074_srep04847-f1.jpg,CC BY-NC-ND
ROCO_82454,PMC5106063_medi-95-e5345-g002.jpg,CC BY-ND
ROCO_82456,PMC5288330_gr5.jpg,CC BY-NC-ND
ROCO_82457,PMC5603639_221_2017_5047_Fig1_HTML.jpg,CC BY
ROCO_82459,PMC4831511_IJU-32-166-g002.jpg,CC BY-NC-SA
ROCO_82460,PMC3854592_10-1055-s-0032-1331462-i1200024-5.jpg,NO-CC CODE
ROCO_82461,PMC2631536_1757-1626-2-48-1.jpg,CC BY
ROCO_82462,PMC5742963_IJO-65-1350-g005.jpg,CC BY-NC-SA
ROCO_82463,PMC4326113_gr1.jpg,CC BY-NC-ND
ROCO_82464,PMC5717812_13071_2017_2551_Fig1_HTML.jpg,CC BY
ROCO_82465,PMC5452557_JGID-9-79-g002.jpg,CC BY-NC-SA
ROCO_82466,PMC5382342_jco-11-79-g001.jpg,CC BY-NC
ROCO_82468,PMC3407435_jls0011228480001.jpg,CC BY-NC-ND
ROCO_82469,PMC3847360_1471-2490-13-43-1.jpg,CC BY
ROCO_82471,PMC3103537_pone.0020205.g005.jpg,CC BY
ROCO_82472,PMC3016032_jsls-12-1-30-g02.jpg,CC BY-NC-ND
ROCO_82474,PMC3104283_spla45-083-f2.jpg,CC BY
ROCO_82475,PMC2900081_IJA-53-692-g005.jpg,CC BY
ROCO_82476,PMC1440930_pbio.0040160.g001.jpg,CC BY
ROCO_82477,PMC2880371_MEAJO-17-28-g002.jpg,CC BY
ROCO_82478,PMC3184879_boe-2-9-2709-g008.jpg,CC BY-NC-ND
ROCO_82479,PMC3633385_MSM-24-125_F5.jpg,CC BY-NC
ROCO_82480,PMC3040586_0392-100X-30-248-g004.jpg,CC BY-NC-ND
ROCO_82481,PMC4443646_BMRI2015-629168.001.jpg,CC BY
ROCO_82482,PMC3161456_JOACP-27-333-g001.jpg,CC BY-NC-SA
ROCO_82487,PMC2927902_s-17-00590-fig8.jpg,CC BY
ROCO_82488,PMC3652368_ccide-4-037Fig6.jpg,NO-CC CODE
ROCO_82489,PMC4234661_pone.0113339.g002.jpg,CC BY
ROCO_82490,PMC3939340_jls0031331090005.jpg,CC BY-NC-ND
ROCO_82495,PMC3015503_jsls-8-1-85-g02.jpg,CC BY-NC-ND
ROCO_82496,PMC3386714_sensors-12-05824f7.jpg,CC BY
ROCO_82497,PMC4857323_10.1177_2050313X14568699-fig2.jpg,CC BY-NC
ROCO_82498,PMC3539729_2046-2530-1-17-2.jpg,CC BY
ROCO_82499,PMC3149151_fmicb-02-00162-g001.jpg,NO-CC CODE
ROCO_82500,PMC3757871_CCD-4-132-g003.jpg,CC BY-NC-SA
ROCO_82502,PMC3658259_imcrj-5-073Fig3.jpg,NO-CC CODE
ROCO_82503,PMC5565901_IJO-65-420-g002.jpg,CC BY-NC-SA
ROCO_82504,PMC5646583_jceh_30_98_037_f02.jpg,CC BY
ROCO_82506,PMC3932568_IJRI-23-297-g003.jpg,CC BY-NC-SA
ROCO_82508,PMC4479217_nihms662092f2.jpg,CC BY
ROCO_82509,PMC4799115_gr6.jpg,CC BY-NC-ND
ROCO_82510,PMC2651787_gkp006f1.jpg,CC BY-NC
ROCO_82511,PMC3403627_ECAM2012-528452.002.jpg,CC BY
ROCO_82512,PMC4813413_1413-7852-aob-23-02-00085-gf03.jpg,CC BY
ROCO_82513,PMC5545828_12891_2017_1702_Fig1_HTML.jpg,CC BY
ROCO_82516,PMC3469531_pone.0047348.g001.jpg,CC BY
ROCO_82517,PMC4247448_11701_2007_37_Fig1_HTML.jpg,NO-CC CODE
ROCO_82518,PMC4390855_life-05-00332-g004.jpg,CC BY
ROCO_82519,PMC3744778_IJO-61-263-g004.jpg,CC BY-NC-SA
ROCO_82521,PMC4148579_JIOH-6-76-g004.jpg,CC BY-NC-SA
ROCO_82523,PMC2194665_1749-799X-2-18-5.jpg,CC BY
ROCO_82525,PMC4478676_IJCCM-19-350-g003.jpg,CC BY-NC-SA
ROCO_82526,PMC5134790_ksrr-28-319f4.jpg,CC BY-NC
ROCO_82528,PMC3015335_jsls-3-1-63-g03.jpg,CC BY-NC-ND
ROCO_82529,PMC3617727_gr4.jpg,CC BY-NC-ND
ROCO_82530,PMC3232510_IPC-3-55-g022.jpg,CC BY-NC-SA
ROCO_82531,PMC2906414_1748-7161-5-12-30.jpg,CC BY
ROCO_82532,PMC3481232_jls0021228570001.jpg,CC BY-NC-ND
ROCO_82533,PMC4045538_ISRN.RADIOLOGY2013-932805.001.jpg,CC BY
ROCO_82534,PMC3134057_crg0005-0350-f03.jpg,CC BY-NC-ND
ROCO_82535,PMC3011914_f10_01.jpg,CC BY
ROCO_82536,PMC4103882_pone.0102950.g004.jpg,CC BY
ROCO_82537,PMC4138791_JOS-3-81-g007.jpg,CC BY-NC-SA
ROCO_82538,PMC2693988_co-2-283f4.jpg,NO-CC CODE
ROCO_82539,PMC4392532_SNI-6-46-g003.jpg,CC BY-NC-SA
ROCO_82540,PMC3329705_JOMFP-15-192-g004.jpg,CC BY-NC-SA
ROCO_82541,PMC5172486_gox-4-e1178-g005.jpg,CC BY-NC-ND
ROCO_82542,PMC5730974_JISPCD-7-125-g006.jpg,CC BY-NC-SA
ROCO_82544,PMC3021284_jsls-14-1-66-g01.jpg,CC BY-NC-ND
ROCO_82545,PMC4045517_ISRN.RADIOLOGY2013-457396.002.jpg,CC BY
ROCO_82546,PMC4124706_fmicb-05-00340-g0001.jpg,CC BY
ROCO_82547,PMC5082666_pone.0163909.g001.jpg,CC BY
ROCO_82548,PMC3249267_kjtcs-44-1-g006.jpg,CC BY-NC
ROCO_82549,PMC5105240_12893_2016_190_Fig2_HTML.jpg,CC BY
ROCO_82550,PMC3648814_AMS-9-19594-g001.jpg,CC BY-NC-ND
ROCO_82551,PMC2825538_216_2009_3342_Fig8_HTML.jpg,NO-CC CODE
ROCO_82552,PMC2442597_1751-0473-3-11-1.jpg,CC BY
ROCO_82554,PMC3941030_fpsyg-05-00166-g0007.jpg,CC BY
ROCO_82556,PMC5762051_10.1177_1533034617711352-fig1.jpg,CC BY-NC
ROCO_82558,PMC5612979_hp-29-187-g003.jpg,CC BY-NC
ROCO_82559,PMC3189194_pone.0025503.g003.jpg,CC BY
ROCO_82560,PMC5016375_WJG-22-7754-g002.jpg,CC BY-NC
ROCO_82561,PMC4823328_167_2015_3833_Fig3_HTML.jpg,CC BY
ROCO_82562,PMC4025421_jod-10-478f3c.jpg,CC BY-NC
ROCO_82563,PMC4245477_40510_2014_63_Fig1_HTML.jpg,CC BY
ROCO_82564,PMC5343636_AMS-6-246-g003.jpg,CC BY-NC-SA
ROCO_82565,PMC3881768_jaos-18-06-0607-g01.jpg,CC BY-NC
ROCO_82567,PMC3992454_CEJU-66-00323-g002.jpg,CC BY-NC-ND
ROCO_82569,PMC3957062_fnhum-08-00157-g0003.jpg,CC BY
ROCO_82570,PMC3016144_jsls-10-2-193-g06.jpg,CC BY-NC-ND
ROCO_82571,PMC5331312_Beilstein_J_Nanotechnol-08-494-g008.jpg,CC BY
ROCO_82572,PMC3878031_1756-0500-6-554-3.jpg,CC BY
ROCO_82573,PMC5505883_11751_2017_287_Fig3_HTML.jpg,CC BY
ROCO_82574,PMC5624594_imcrj-10-319Fig4.jpg,CC BY-NC
ROCO_82575,PMC5583059_tau-06-04-682-f12.jpg,NO-CC CODE
ROCO_82576,PMC4431844_pone.0125738.g002.jpg,CC BY
ROCO_82577,PMC5248582_peerj-05-2908-g006.jpg,CC BY
ROCO_82579,PMC4421578_ndtplussfq211f01_ht.jpg,CC BY-NC
ROCO_82580,PMC4397484_BMRI2015-707168.004.jpg,CC BY
ROCO_82581,PMC5379738_12891_2017_1510_Fig1_HTML.jpg,CC BY
ROCO_82584,PMC3935028_11832_2014_564_Fig7_HTML.jpg,NO-CC CODE
ROCO_82585,PMC5623914_IJPA-12-348-g002.jpg,CC BY
ROCO_82586,PMC4878209_DRJ-13-245-g001.jpg,CC BY-NC-SA
ROCO_82587,PMC3639337_ORT-84-165-g006.jpg,CC BY-NC
ROCO_82588,PMC2916915_1752-1947-4-185-2.jpg,CC BY
ROCO_82589,PMC5101794_13014_2016_722_Fig2_HTML.jpg,CC BY
ROCO_82590,PMC2665907_IJBI2008-738545.009.jpg,CC BY
ROCO_82591,PMC1278938_pbio.0030411.g001.jpg,CC BY
ROCO_82592,PMC4250579_64_2012_229_Fig1_HTML.jpg,NO-CC CODE
ROCO_82593,PMC3407736_1752-1947-6-130-3.jpg,CC BY
ROCO_82594,PMC3214805_ni-6-23-g001.jpg,CC BY-NC
ROCO_82596,PMC4178921_TSWJ2014-303670.006.jpg,CC BY
ROCO_82597,PMC2100373_pntd.0000071.g001.jpg,CC0
ROCO_82599,PMC5100303_JCB_2153pi_Fig2.jpg,NO-CC CODE
ROCO_82600,PMC1043862_pbio.0030122.g001.jpg,CC BY
ROCO_82601,PMC4050647_bmfh-32-113-g003.jpg,CC BY-NC-ND
ROCO_82602,PMC5072695_pone.0164583.g010.jpg,CC BY
ROCO_82603,PMC3015466_jsls-7-1-77-g03.jpg,CC BY-NC-ND
ROCO_82604,PMC3707748_1532-429X-15-55-2.jpg,CC BY
ROCO_82605,PMC3249940_IJRI-21-267-g003.jpg,CC BY-NC-SA
ROCO_82606,PMC3881848_jaos-21-05-0437-g04.jpg,CC BY-NC
ROCO_82608,PMC5674274_fsoa-03-240-g1.jpg,CC BY
ROCO_82609,PMC5700607_IJO-65-1238-g002.jpg,CC BY-NC-SA
ROCO_82610,PMC5712922_RomJOphthalmol-60-6-g001.jpg,CC BY
ROCO_82611,PMC3453488_1824-7288-38-17-2.jpg,CC BY
ROCO_82613,PMC5744368_materials-10-01433-g018.jpg,CC BY
ROCO_82616,PMC4547031_CompCytogen-9-281-g003.jpg,CC BY
ROCO_82617,PMC4983778_biodiversity_data_journal-4-e7326-g018.jpg,CC BY
ROCO_82620,PMC5492303_sensors-17-01424-g002.jpg,CC BY
ROCO_82621,PMC3427322_pone.0041565.g005.jpg,CC BY
ROCO_82622,PMC4392667_NRR-10-213-g001.jpg,CC BY-NC-SA
ROCO_82623,PMC4881658_ACA-18-571-g001.jpg,CC BY-NC-SA
ROCO_82624,PMC4213810_srep06792-f3.jpg,CC BY-NC-ND
ROCO_82625,PMC3879285_kjod-43-288-g002.jpg,CC BY-NC
ROCO_82627,PMC3351023_1477-7827-10-24-3.jpg,CC BY
ROCO_82628,PMC5379676_40001_2017_254_Fig9_HTML.jpg,CC BY
ROCO_82629,PMC4168587_359fig5.jpg,CC BY
ROCO_82630,PMC4320756_head0055-0101-f1.jpg,CC BY-NC-ND
ROCO_82631,PMC4983066_12890_2016_280_Fig1_HTML.jpg,CC BY
ROCO_82632,PMC3282513_AMS-6-14976-g001.jpg,CC BY-NC-ND
ROCO_82633,PMC5747583_cmm-3-006-g005.jpg,CC BY
ROCO_82634,PMC5044736_SJA-10-456-g001.jpg,CC BY-NC-SA
ROCO_82635,PMC2906414_1748-7161-5-12-10.jpg,CC BY
ROCO_82636,PMC3982375_IJCIIS-4-77-g015.jpg,CC BY-NC-SA
ROCO_82641,PMC3640172_kjae-64-367-g003.jpg,CC BY-NC
ROCO_82642,PMC3015901_jsls-13-1-14-g01.jpg,CC BY-NC-ND
ROCO_82643,PMC4148971_sigs.5571026-f3.jpg,CC BY
ROCO_82645,PMC5145823_11832_2016_773_Fig3_HTML.jpg,CC BY
ROCO_82646,PMC5594960_EJD-11-323-g003.jpg,CC BY-NC-SA
ROCO_82647,PMC3934073_WO-17-20863-g004.jpg,CC BY-NC-ND
ROCO_82650,PMC2749197_JMAS-03-141-g004.jpg,CC BY
ROCO_82651,PMC3961109_ETM-07-04-0804-g01.jpg,CC BY
ROCO_82652,PMC3015638_jsls-9-4-393-g04.jpg,CC BY-NC-ND
ROCO_82653,PMC3354496_LI-29-176-g003.jpg,CC BY-NC-SA
ROCO_82658,PMC3491791_IJOrtho-46-561-g002.jpg,CC BY-NC-SA
ROCO_82659,PMC5493464_cureus-0009-00000001296-i01.jpg,CC BY
ROCO_82661,PMC4784813_pone.0150883.g007.jpg,CC BY
ROCO_82662,PMC5599803_nihms857809f7.jpg,CC BY
ROCO_82663,PMC5722176_gr1.jpg,CC BY-NC-ND
ROCO_82664,PMC3391783_IJSS-6-36-g003.jpg,CC BY-NC-SA
ROCO_82665,PMC2384033_11999_2008_240_Fig5_HTML.jpg,NO-CC CODE
ROCO_82666,PMC4423283_10-7162-s-1809-97772013000200009-i170209-3.jpg,NO-CC CODE
ROCO_82667,PMC4956901_gox-4-e789-g004.jpg,CC BY-NC-ND
ROCO_82671,PMC3878031_1756-0500-6-554-5.jpg,CC BY
ROCO_82672,PMC4400471_sft01601.jpg,CC BY-NC
ROCO_82673,PMC3942902_JTCM-2-242-g007.jpg,CC BY-NC-SA
ROCO_82674,PMC3199815_CTO-08-10-g-003.jpg,CC BY-NC-ND
ROCO_82675,PMC4896282_2176-9451-dpjo-21-02-00051-gf2.jpg,CC BY
ROCO_82676,PMC5303843_BMRI2017-7803029.001.jpg,CC BY
ROCO_82678,PMC3358610_jkns-51-182-g002.jpg,CC BY-NC
ROCO_82679,PMC5605501_41598_2017_12354_Fig4_HTML.jpg,CC BY
ROCO_82680,PMC3015580_jsls-9-2-218-g01.jpg,CC BY-NC-ND
ROCO_82681,PMC5628825_pone.0185249.g003.jpg,CC BY
ROCO_82682,PMC4520499_KITP-12-24927-g002.jpg,CC BY-NC-ND
ROCO_82683,PMC3710613_ECAM2013-984763.002.jpg,CC BY
ROCO_82685,PMC4349102_iranjradiol-12-01-11270-g001.jpg,CC BY-NC
ROCO_82687,PMC3965771_11832_2014_559_Fig5_HTML.jpg,NO-CC CODE
ROCO_82688,PMC4879807_HV-17-42-g003.jpg,CC BY-NC-SA
ROCO_82689,PMC3521944_ce-45-412-g001.jpg,CC BY-NC
ROCO_82690,PMC4971120_hp-26-79-g001.jpg,CC BY-NC
ROCO_82691,PMC5346394_CRIPE2017-6368239.002.jpg,CC BY
ROCO_82693,PMC5749200_JMAS-14-61-g005.jpg,CC BY-NC-SA
ROCO_82695,PMC3798358_abd-88-05-0796-g01.jpg,CC BY-NC
ROCO_82696,PMC4845421_JOCR-6-76-g004.jpg,CC BY-NC-SA
ROCO_82697,PMC2974987_crg0004-0293-f02.jpg,CC BY-NC-ND
ROCO_82698,PMC3340347_pone.0036226.g003.jpg,CC BY
ROCO_82699,PMC3976752_ijbms-17-134-g001.jpg,CC BY
ROCO_82700,PMC1557418_ipej020097-03.jpg,CC BY
ROCO_82701,PMC2900111_IJA-53-223-g001.jpg,CC BY
ROCO_82702,PMC2687909_mjm12_1p25f1.jpg,CC BY-NC-ND
ROCO_82704,PMC5640820_resprot_v6i9e191_fig4.jpg,CC BY
ROCO_82705,PMC4765291_hnu008f1p.jpg,CC BY-NC
ROCO_82706,PMC4772816_ijnppy_pyv080_f0005.jpg,CC BY
ROCO_82708,PMC5493940_rspa20160759-g3.jpg,CC BY
ROCO_82709,PMC4173050_13018_2014_81_Fig5_HTML.jpg,CC BY
ROCO_82710,PMC3662395_cmamd-6-2013-019f1.jpg,NO-CC CODE
ROCO_82711,PMC4814076_pone.0152623.g004.jpg,CC BY
ROCO_82712,PMC3209427_mv-v17-2776-f4.jpg,CC BY
ROCO_82714,PMC5599884_cr-2017-00287u_0025.jpg,NO-CC CODE
ROCO_82715,PMC5013709_tox-29-S3049-g050.jpg,CC BY-NC-ND
ROCO_82716,PMC5630217_0102-6720-abcd-30-03-00216-gf3.jpg,CC BY
ROCO_82718,PMC4357877_IJA-59-118-g001.jpg,CC BY-NC-SA
ROCO_82719,PMC5639046_gr1.jpg,CC BY-NC-ND
ROCO_82721,PMC2682415_12178_2008_9031_Fig1_HTML.jpg,NO-CC CODE
ROCO_82722,PMC5070213_esmoopen2015000007f01.jpg,CC BY-NC
ROCO_82723,PMC3084695_pone.0018490.g008.jpg,CC BY
ROCO_82724,PMC3015890_jsls-13-1-64-g03.jpg,CC BY-NC-ND
ROCO_82726,PMC3171197_QHW-6-7084-g003.jpg,CC BY-NC
ROCO_82727,PMC3097789_biij-06-e9-g03.jpg,CC BY
ROCO_82728,PMC5159459_2186-3326-78-0335-g002.jpg,CC BY-NC-ND
ROCO_82729,PMC2902049_DTE2010-943091.003.jpg,CC BY
ROCO_82731,PMC4620249_ECAM2015-846851.002.jpg,CC BY
ROCO_82732,PMC4132253_ijwh-6-735Fig7.jpg,CC BY-NC
ROCO_82733,PMC3696899_srep02104-f1.jpg,CC BY-NC-SA
ROCO_82735,PMC4689396_pone.0145683.g001.jpg,CC BY
ROCO_82736,PMC4152698_JOACP-30-436-g001.jpg,CC BY-NC-SA
ROCO_82740,PMC4786436_elife-13420-fig4-figsupp2.jpg,CC BY
ROCO_82741,PMC4959716_pone.0159803.g001.jpg,CC BY
ROCO_82743,PMC2997274_JMAS-02-59-g001.jpg,CC BY
ROCO_82744,PMC3996949_1743-0003-11-56-4.jpg,CC BY
ROCO_82746,PMC3963738_gcsp-2013-149-g014.jpg,NO-CC CODE
ROCO_82747,PMC3504203_CRIM.ORTHOPEDICS2012-364342.001.jpg,CC BY
ROCO_82748,PMC2361327_94-6603138f2.jpg,NO-CC CODE
ROCO_82749,PMC2967002_jkms-25-1638-g001.jpg,CC BY-NC
