ROCO_ID,PMC_ID,CC
ROCO_00448,PMC4971689_40644_2016_76_Fig7_HTML.jpg,CC BY
ROCO_00449,PMC3685743_UA-5-122-g003.jpg,CC BY-NC-SA
ROCO_00452,PMC3714090_JCHIMP-2-17276-g001.jpg,CC BY
ROCO_00453,PMC4139984_ABR-3-147-g001.jpg,CC BY-NC-SA
ROCO_00455,PMC3591015_AMS-1-155-g003.jpg,CC BY-NC-SA
ROCO_00456,PMC2902217_IJMPO-30-46-g001.jpg,CC BY
ROCO_00457,PMC4386172_pjms-31-131-g002.jpg,CC BY
ROCO_00458,PMC4810919_DRJ-13-193-g008.jpg,CC BY-NC-SA
ROCO_00459,PMC4109381_1471-2474-15-225-4.jpg,CC BY
ROCO_00460,PMC4151478_acupmed-2013-010457f03.jpg,CC BY-NC
ROCO_00461,PMC5633720_TOORTHJ-11-633_F5c.jpg,CC BY
ROCO_00462,PMC4872470_gr2.jpg,CC BY-NC-ND
ROCO_00463,PMC3636075_1749-7922-8-14-1.jpg,CC BY
ROCO_00464,PMC4660695_UA-7-454-g002.jpg,CC BY-NC-SA
ROCO_00465,PMC4516744_10-1055-s-0035-1547526-i1400138-1.jpg,NO-CC CODE
ROCO_00466,PMC2253537_1749-8090-3-3-1.jpg,CC BY
ROCO_00467,PMC5016588_AMS-12-28223-g002.jpg,CC BY-NC-SA
ROCO_00469,PMC3464333_kjh-47-163-g010.jpg,CC BY-NC
ROCO_00470,PMC5573997_ACR-68-1795-g002.jpg,CC BY-NC
ROCO_00471,PMC3649450_jscr-2012-1-7fig2.jpg,NO-CC CODE
ROCO_00472,PMC3662729_jls0011329680004.jpg,CC BY-NC-ND
ROCO_00473,PMC3087231_IJOrtho-45-272-g005.jpg,CC BY
ROCO_00474,PMC3070454_rt-2011-1-e4-g002.jpg,NO-CC CODE
ROCO_00475,PMC3047846_12245_2010_213_Fig1_HTML.jpg,NO-CC CODE
ROCO_00476,PMC5406112_poljradiol-82-220-g006.jpg,NO-CC CODE
ROCO_00478,PMC3685585_1749-8090-8-144-1.jpg,CC BY
ROCO_00479,PMC3215524_PAMJ-09-02-g001.jpg,CC BY
ROCO_00480,PMC4086545_ijcpd-02-046-g002.jpg,CC BY
ROCO_00482,PMC4058280_VMI2014-537501.005.jpg,CC BY
ROCO_00483,PMC4793953_0036-4665-rimtsp-S1678-9946201658012-gf04.jpg,CC BY-NC
ROCO_00484,PMC3249935_IJRI-21-242-g007.jpg,CC BY-NC-SA
ROCO_00485,PMC4086699_1752-1947-8-210-1.jpg,CC BY
ROCO_00486,PMC5497014_gr2.jpg,CC BY-NC-ND
ROCO_00487,PMC3212963_1752-1947-5-518-2.jpg,CC BY
ROCO_00488,PMC5336625_NCI-3-201-g001.jpg,CC BY-NC-SA
ROCO_00489,PMC4062361_sensors-14-07738f3.jpg,CC BY
ROCO_00490,PMC3569548_iranjradiol-09-178-g002.jpg,CC BY
ROCO_00491,PMC4014169_rrt14604.jpg,CC BY
ROCO_00492,PMC1781079_1749-7221-2-2-2.jpg,CC BY
ROCO_00493,PMC3075182_crg0002-0138-f02.jpg,CC BY-NC-ND
ROCO_00497,PMC4334883_gr1.jpg,CC BY-NC-ND
ROCO_00498,PMC3914485_Int-J-Fertil-Steril-7-155-g06.jpg,CC BY
ROCO_00499,PMC5299981_ce-2016-089f3.jpg,CC BY-NC
ROCO_00502,PMC3003859_OJO-3-91-g004.jpg,CC BY
ROCO_00503,PMC3914495_Int-J-Fertil-Steril-7-243-g01.jpg,CC BY
ROCO_00504,PMC4553190_CRIGM2015-405695.001.jpg,CC BY
ROCO_00505,PMC2924518_AIAN-13-150-g001.jpg,CC BY
ROCO_00507,PMC4697921_rjv16501.jpg,CC BY-NC
ROCO_00508,PMC3767021_iranjradiol-10-94-g004.jpg,CC BY
ROCO_00510,PMC3976455_1756-0500-7-191-2.jpg,CC BY
ROCO_00511,PMC3915968_PWKI-9-20898-g006.jpg,CC BY-NC-ND
ROCO_00514,PMC4083718_AMHSR-4-35-g002.jpg,CC BY-NC-SA
ROCO_00516,PMC5679348_13104_2017_2906_Fig2_HTML.jpg,CC BY
ROCO_00517,PMC4540874_jpts-27-2333-g001.jpg,CC BY-NC-ND
ROCO_00518,PMC3838809_CRIM.RADIOLOGY2013-627521.004.jpg,CC BY
ROCO_00519,PMC4577313_10-1055-s-0035-1546953-i1400095-3.jpg,NO-CC CODE
ROCO_00520,PMC4666442_EDU-0012-2015.01.jpg,CC BY-NC
ROCO_00521,PMC5374851_gr2.jpg,CC BY-NC-ND
ROCO_00523,PMC3649558_jscr-2012-7-10fig2.jpg,NO-CC CODE
ROCO_00524,PMC4899808_gr3.jpg,CC BY-NC-ND
ROCO_00525,PMC4670299_10-1055-s-0034-1394105-i140109crt-3.jpg,NO-CC CODE
ROCO_00526,PMC3880741_CRIM.MEDICINE2013-396805.001.jpg,CC BY
ROCO_00527,PMC4317206_ccr30003-0024-f2.jpg,CC BY-NC
ROCO_00528,PMC3469247_can-6-274fig2.jpg,CC BY
ROCO_00529,PMC3003981_IJVM2010-816937.003.jpg,CC BY
ROCO_00530,PMC4956625_13244_2016_497_Fig12_HTML.jpg,CC BY
ROCO_00531,PMC4645361_IJA-59-679-g002.jpg,CC BY-NC-SA
ROCO_00532,PMC4683507_AER-9-437-g002.jpg,CC BY-NC-SA
ROCO_00533,PMC2829586_1748-717X-5-11-8.jpg,CC BY
ROCO_00534,PMC3697996_1750-1172-8-92-1.jpg,CC BY
ROCO_00536,PMC5346622_2186-3326-79-0065-g011.jpg,CC BY-NC-ND
ROCO_00537,PMC3471414_CRIM.PATHOLOGY2012-245671.001.jpg,CC BY
ROCO_00538,PMC2861760_247_2010_1584_Fig1_HTML.jpg,NO-CC CODE
ROCO_00539,PMC5624697_wjon-07-051-g002.jpg,CC BY-NC
ROCO_00540,PMC5159477_2186-3326-78-0507-g005.jpg,CC BY-NC-ND
ROCO_00541,PMC4974289_772_2016_156_Fig6_HTML.jpg,CC BY
ROCO_00542,PMC5139833_gr-03-001-g007.jpg,CC BY
ROCO_00544,PMC3825216_CRIM.DENTISTRY2013-653261.009.jpg,CC BY
ROCO_00545,PMC5111499_cm-89-559f5.jpg,CC BY-NC-ND
ROCO_00546,PMC5458763_gr5.jpg,CC BY-NC-ND
ROCO_00547,PMC2879720_JCD-12-123-g09b.jpg,CC BY-NC-SA
ROCO_00548,PMC4939719_usg-15075-f3.jpg,CC BY-NC
ROCO_00549,PMC5059145_cureus-0008-000000000776-i01.jpg,CC BY
ROCO_00550,PMC3972412_isd-44-85-g002.jpg,CC BY-NC
ROCO_00551,PMC4450475_40463_2015_73_Fig4_HTML.jpg,CC BY
ROCO_00552,PMC4508958_crj-02-252-g001.jpg,CC BY-NC-ND
ROCO_00554,PMC4655086_12968_2015_204_Fig1_HTML.jpg,CC BY
ROCO_00555,PMC3268144_jkss-82-50-g001.jpg,CC BY-NC
ROCO_00556,PMC4121938_JNSBM-5-467-g001.jpg,CC BY-NC-SA
ROCO_00558,PMC4976162_CRIS2016-2712439.003.jpg,CC BY
ROCO_00560,PMC2886001_1477-7827-8-46-1.jpg,CC BY
ROCO_00561,PMC5102711_CRICC2016-4893496.001.jpg,CC BY
ROCO_00562,PMC4850813_IJO-64-151-g003.jpg,CC BY-NC-SA
ROCO_00563,PMC4287925_rju14402.jpg,CC BY-NC
ROCO_00564,PMC3337747_NAJMS-3-249-g001.jpg,CC BY-NC-SA
ROCO_00565,PMC4756184_gr3.jpg,CC BY-NC-ND
ROCO_00566,PMC4023942_pone.0095921.g008.jpg,CC BY
ROCO_00567,PMC3821930_CRIM.DENTISTRY2013-707343.012.jpg,CC BY
ROCO_00568,PMC4028019_1756-0500-7-214-2.jpg,CC BY
ROCO_00572,PMC5335916_btf-16-3-g019.jpg,CC BY-NC-ND
ROCO_00573,PMC2583979_1477-7819-6-113-1.jpg,CC BY
ROCO_00574,PMC3853399_IJPC-19-192-g002.jpg,CC BY-NC-SA
ROCO_00575,PMC3350157_CRIM.RADIOLOGY2011-692405.001.jpg,CC BY
ROCO_00576,PMC1533809_1749-7922-1-21-1.jpg,CC BY
ROCO_00577,PMC4485674_gr1.jpg,CC BY-NC-ND
ROCO_00579,PMC5075623_CRIVAM2016-7519748.001.jpg,CC BY
ROCO_00580,PMC3971912_mder-7-055Fig2.jpg,CC BY-NC
ROCO_00581,PMC3973174_Int-J-Fertil-Steril-8-13-g09.jpg,CC BY
ROCO_00583,PMC4782432_IJA-60-68-g001.jpg,CC BY-NC-SA
ROCO_00584,PMC5294839_13256_2017_1215_Fig1_HTML.jpg,CC BY
ROCO_00585,PMC5329797_med-2016-0010-fig002.jpg,CC BY-NC-ND
ROCO_00586,PMC5519832_KITP-14-30234-g004.jpg,CC BY-NC-SA
ROCO_00588,PMC4085888_PAMJ-17-63-g002.jpg,CC BY
ROCO_00589,PMC5357523_CRIM2017-5846290.001.jpg,CC BY
ROCO_00591,PMC2803902_1757-1626-2-9105-2.jpg,CC BY
ROCO_00592,PMC4484545_gr2.jpg,CC BY-NC-ND
ROCO_00594,PMC3424871_LI-29-280-g002.jpg,CC BY-NC-SA
ROCO_00595,PMC4455153_IJDENT-6-110-g004.jpg,CC BY-NC-SA
ROCO_00596,PMC3659868_JCD-16-180-g004.jpg,CC BY-NC-SA
ROCO_00597,PMC3649599_IJU-29-42-g008.jpg,CC BY-NC-SA
ROCO_00598,PMC3981410_cp-2011-4-e131-g001.jpg,NO-CC CODE
ROCO_00601,PMC4183904_AJM-4-99-g001.jpg,CC BY-NC-SA
ROCO_00602,PMC3082235_1749-8090-6-50-4.jpg,CC BY
ROCO_00603,PMC3770022_CRIM.MEDICINE2013-563019.006.jpg,CC BY
ROCO_00604,PMC2267172_1471-2474-9-17-3.jpg,CC BY
ROCO_00605,PMC3761952_JCN-2-46-g004.jpg,CC BY-NC-SA
ROCO_00606,PMC4260382_IJDENT-5-172-g001.jpg,CC BY-NC-SA
ROCO_00607,PMC2943678_ci10002611.jpg,NO-CC CODE
ROCO_00608,PMC3639687_CRIM.UROLOGY2013-651081.001.jpg,CC BY
ROCO_00609,PMC3445104_10.1177_1941738109347976-fig8.jpg,NO-CC CODE
ROCO_00610,PMC4789647_AIM-24-72-g001.jpg,CC BY-NC
ROCO_00613,PMC3334684_1476-7120-10-7-2.jpg,CC BY
ROCO_00615,PMC3746137_ce-46-327-g010.jpg,CC BY-NC
ROCO_00618,PMC4415670_CRIU2015-965876.002.jpg,CC BY
ROCO_00622,PMC5659235_amjcaserep-18-1123-g001.jpg,CC BY-NC-ND
ROCO_00623,PMC1665238_ci05013908.jpg,NO-CC CODE
ROCO_00624,PMC4410736_13018_2015_197_Fig3_HTML.jpg,CC BY
ROCO_00626,PMC2980627_261_2009_9584_Fig4_HTML.jpg,NO-CC CODE
ROCO_00627,PMC4989072_CRIGM2016-9745854.001.jpg,CC BY
ROCO_00628,PMC3015520_jsls-8-2-179-g02.jpg,CC BY-NC-ND
ROCO_00629,PMC5223464_SNI-7-106-g005.jpg,CC BY-NC-SA
ROCO_00630,PMC4360695_10-1055-s-0034-1386720-i140079-3.jpg,NO-CC CODE
ROCO_00631,PMC3952871_1413-7852-aob-22-01-00043-gf07.jpg,CC BY-NC
ROCO_00632,PMC5655161_cureus-0009-00000001606-i01.jpg,CC BY
ROCO_00633,PMC5458685_JOCR-7-101-g001.jpg,CC BY-NC-SA
ROCO_00634,PMC4216397_jpis-44-216-g001.jpg,CC BY-NC
ROCO_00635,PMC3019587_TODENTJ-4-159_F2.jpg,CC BY-NC
ROCO_00636,PMC2938632_IJPS-43-81-g005.jpg,CC BY-NC-SA
ROCO_00637,PMC4856887_CRIA2016-6301358.001.jpg,CC BY
ROCO_00638,PMC1564052_ipej020040-02.jpg,CC BY
ROCO_00639,PMC5554418_aapm-07-01-35254-g001.jpg,CC BY-NC
ROCO_00641,PMC5398109_IJMPO-38-62-g002.jpg,CC BY-NC-SA
ROCO_00642,PMC4182008_CRIONM2014-843749.001.jpg,CC BY
ROCO_00643,PMC4442258_CRIPU2015-841272.001.jpg,CC BY
ROCO_00644,PMC3352298_1471-230X-12-29-1.jpg,CC BY
ROCO_00645,PMC3073796_crg0001-0103-f02.jpg,CC BY-NC-ND
ROCO_00646,PMC3289192_ASJSM-2-057-g002.jpg,CC BY-NC
ROCO_00647,PMC4276081_gr1.jpg,CC BY-NC-ND
ROCO_00648,PMC4890320_f1000research-5-8829-g0000.jpg,CC BY
ROCO_00649,PMC5627825_medi-96-e7535-g003.jpg,CC BY-NC-ND
ROCO_00651,PMC5052491_JMedLife-09-092-g005.jpg,CC BY
ROCO_00652,PMC4751134_jvms-78-143-g002.jpg,CC BY-NC-ND
ROCO_00653,PMC5585904_12882_2017_706_Fig3_HTML.jpg,CC BY
ROCO_00654,PMC3119972_ASM-31-294-g007.jpg,CC BY-NC-SA
ROCO_00655,PMC3355691_UA-4-102-g004.jpg,CC BY-NC-SA
ROCO_00657,PMC5007394_kjr-17-674-g007.jpg,CC BY-NC
ROCO_00659,PMC5038476_etm-12-04-2021-g06.jpg,CC BY-NC-ND
ROCO_00660,PMC2438311_1757-1626-1-4-2.jpg,CC BY
ROCO_00663,PMC4508944_crj-02-213-g001.jpg,CC BY-NC-ND
ROCO_00664,PMC4638149_rjv14003.jpg,CC BY-NC
ROCO_00665,PMC2814130_IJOL2009-378683.001.jpg,CC BY
ROCO_00666,PMC2883781_ci10001403.jpg,NO-CC CODE
ROCO_00667,PMC4762979_EJHS2504-0381Fig1.jpg,NO-CC CODE
ROCO_00668,PMC4564747_jkns-58-141-g004.jpg,CC BY-NC
ROCO_00671,PMC4891403_gr4.jpg,CC BY-NC-ND
ROCO_00672,PMC3964203_ccrep-7-2014-033f3.jpg,NO-CC CODE
ROCO_00673,PMC4322137_MOJ_Vol7_Issue3_18_F1.jpg,CC BY
ROCO_00674,PMC5045639_13256_2016_1054_Fig2_HTML.jpg,CC BY
ROCO_00675,PMC3407444_jls0011228420001.jpg,CC BY-NC-ND
ROCO_00677,PMC5592767_LI-34-481-g001.jpg,CC BY-NC-SA
ROCO_00679,PMC5592763_LI-34-470-g002.jpg,CC BY-NC-SA
ROCO_00680,PMC3517949_trd-73-288-g002.jpg,CC BY-NC
ROCO_00681,PMC4852616_kjn-10-130-g003.jpg,CC BY-NC
ROCO_00683,PMC3655499_CRIM.DENTISTRY2013-957418.004.jpg,CC BY
ROCO_00684,PMC4844817_cp-2016-1-838-g002.jpg,CC BY-NC
ROCO_00688,PMC4219764_pone.0111676.g007.jpg,CC BY
ROCO_00689,PMC3411541_cmed-5-2012-039f3.jpg,NO-CC CODE
ROCO_00690,PMC4663870_LI-32-620-g001.jpg,CC BY-NC-SA
ROCO_00691,PMC4814386_11751_2016_244_Fig8_HTML.jpg,CC BY
ROCO_00692,PMC3777317_JCVJS-3-73-g002.jpg,CC BY-NC-SA
ROCO_00693,PMC3737710_SJA-7-220-g002.jpg,CC BY-NC-SA
ROCO_00694,PMC5036456_iranjradiol-13-02-18480-g004.jpg,CC BY-NC
ROCO_00695,PMC4258374_JOPH2014-739271.002.jpg,CC BY
ROCO_00696,PMC3816036_CRIM.EM2013-295261.001.jpg,CC BY
ROCO_00698,PMC3034699_1479-5876-9-12-1.jpg,CC BY
ROCO_00699,PMC3385054_0392-100X-32-175-g001.jpg,CC BY-NC-ND
ROCO_00700,PMC2919461_1749-799X-5-48-7.jpg,CC BY
ROCO_00701,PMC3952378_JCIS-4-1-g002.jpg,CC BY-NC-SA
ROCO_00702,PMC3877505_AJNS-8-162b-g004.jpg,CC BY-NC-SA
ROCO_00703,PMC4682000_gr2.jpg,CC BY-NC-ND
ROCO_00705,PMC3800387_NJMS-4-66-g019.jpg,CC BY-NC-SA
ROCO_00709,PMC4750309_JNRP-7-128-g003.jpg,CC BY-NC-SA
ROCO_00710,PMC2963744_IJRI-20-195-g002.jpg,CC BY
ROCO_00712,PMC3485117_1752-1947-6-293-1.jpg,CC BY
ROCO_00713,PMC3441203_1749-7922-7-23-4.jpg,CC BY
ROCO_00714,PMC4152631_IJMPO-35-143-g007.jpg,CC BY-NC-SA
ROCO_00715,PMC5152605_JMedLife-09-84-g001.jpg,CC BY
ROCO_00717,PMC5010639_gr1.jpg,CC BY-NC-ND
ROCO_00718,PMC4779833_CRIONM2016-3025432.006.jpg,CC BY
ROCO_00719,PMC4983321_CRIU2016-6754843.001.jpg,CC BY
ROCO_00720,PMC3399432_ccrep-5-2012-087f4.jpg,NO-CC CODE
ROCO_00721,PMC3436630_2049-6958-5-4-264-3.jpg,NO-CC CODE
ROCO_00722,PMC4529262_ccide-7-091Fig2.jpg,CC BY-NC
ROCO_00724,PMC3110300_kjae-60-377-g002.jpg,CC BY-NC
ROCO_00725,PMC3022137_kjae-59-420-g001.jpg,CC BY-NC
ROCO_00726,PMC3821232_NMJ-54-271-g001.jpg,CC BY-NC-SA
ROCO_00727,PMC4719405_JOCR-5-60-g001.jpg,CC BY-NC-SA
ROCO_00728,PMC5410481_1349-7235-56-0687-g001.jpg,CC BY-NC-ND
ROCO_00729,PMC3570173_ETM-05-03-0865-g03.jpg,CC BY
ROCO_00731,PMC4563954_AER-9-247-g005.jpg,CC BY-NC-SA
ROCO_00732,PMC3953676_fonc-04-00044-g001.jpg,CC BY
ROCO_00733,PMC2904284_1749-799X-5-42-4.jpg,CC BY
ROCO_00734,PMC4860377_jkaoms-42-115-g002.jpg,CC BY-NC
ROCO_00735,PMC4257663_pone.0114358.g004.jpg,CC BY
ROCO_00736,PMC4813408_1413-7852-aob-23-02-00067-gf05.jpg,CC BY
ROCO_00737,PMC4110152_10-1055-s-0033-1358378-i120039-2.jpg,NO-CC CODE
ROCO_00738,PMC5299177_CRIC2017-6752709.004.jpg,CC BY
ROCO_00739,PMC3354463_JCDR-3-155-g004.jpg,CC BY-NC-SA
ROCO_00740,PMC3282458_rt-2011-4-e53-g003.jpg,NO-CC CODE
ROCO_00741,PMC5583204_jkaoms-43-276-g004.jpg,CC BY-NC
ROCO_00742,PMC5153266_ijnrd-9-319Fig6.jpg,CC BY-NC
ROCO_00743,PMC2840728_APC-01-65-g002.jpg,CC BY
ROCO_00745,PMC3991809_jkms-29-609-g001.jpg,CC BY-NC
ROCO_00746,PMC4676349_jocmr-08-059-g002.jpg,CC BY
ROCO_00748,PMC3504258_CRIM.ORTHOPEDICS2011-486756.001.jpg,CC BY
ROCO_00749,PMC5458708_JOCR-7-9-g002.jpg,CC BY-NC-SA
ROCO_00752,PMC3933023_lra-7-001Fig2.jpg,CC BY-NC
ROCO_00753,PMC3014852_CRIM2010-862028.001.jpg,CC BY
ROCO_00754,PMC5400488_rjx049f05.jpg,CC BY-NC
ROCO_00755,PMC239862_1471-2482-3-8-1.jpg,NO-CC CODE
ROCO_00756,PMC4086564_ijcpd-02-001-g004.jpg,CC BY
ROCO_00758,PMC4979530_rjw114f04.jpg,CC BY-NC
ROCO_00759,PMC5424574_amjcaserep-18-491-g002.jpg,CC BY-NC-ND
ROCO_00760,PMC4421570_ndtplussfr025f01_ht.jpg,CC BY-NC
ROCO_00761,PMC4896127_gr4.jpg,CC BY-NC-ND
ROCO_00762,PMC5379866_gr2.jpg,CC BY-NC-ND
ROCO_00763,PMC5245949_JOCR-6-80-g001.jpg,CC BY-NC-SA
ROCO_00764,PMC3362867_ci12001407.jpg,NO-CC CODE
ROCO_00765,PMC3220156_CCD-1-281-g002.jpg,CC BY-NC-SA
ROCO_00766,PMC3959928_AnnGastroenterol-26-175-g003.jpg,CC BY-NC-SA
ROCO_00768,PMC2740252_1757-1626-0002-0000006741-003.jpg,CC BY
ROCO_00769,PMC2773280_opth-3-587f1.jpg,NO-CC CODE
ROCO_00770,PMC3740660_JPBS-5-135-g004.jpg,CC BY-NC-SA
ROCO_00771,PMC3693178_ISRN.UROLOGY2013-109505.002.jpg,CC BY
ROCO_00772,PMC153522_1471-230X-3-4-2.jpg,NO-CC CODE
ROCO_00774,PMC3853646_2052-1847-5-20-4.jpg,CC BY
ROCO_00775,PMC3021270_jsls-1-2-145-g02.jpg,CC BY-NC-ND
ROCO_00776,PMC4220337_LI-31-427-g001.jpg,CC BY-NC-SA
ROCO_00777,PMC5451881_mco-06-06-0817-g01.jpg,CC BY-NC-ND
ROCO_00778,PMC3502732_kju-53-750-g002.jpg,CC BY-NC
ROCO_00779,PMC4668738_NJMS-6-76-g002.jpg,CC BY-NC-SA
ROCO_00780,PMC5282934_traumamon-21-03-22131-g002.jpg,CC BY-NC
ROCO_00782,PMC2850837_wjem-11-103f2.jpg,CC BY-NC
ROCO_00783,PMC4024415_CRIS2014-801745.003.jpg,CC BY
ROCO_00784,PMC3779390_JCIS-3-32-g003.jpg,CC BY-NC-SA
ROCO_00785,PMC4450029_PAMJ-20-68-g001.jpg,CC BY
ROCO_00786,PMC2248167_1749-799X-3-3-3.jpg,CC BY
ROCO_00787,PMC5024870_AJUM-13-23-g001.jpg,NO-CC CODE
ROCO_00788,PMC3994271_1752-1947-8-108-2.jpg,CC BY
ROCO_00789,PMC5400421_rjx007f02.jpg,CC BY-NC
ROCO_00790,PMC3277481_1752-1947-6-33-4.jpg,CC BY
ROCO_00792,PMC5384721_cia-12-611Fig4.jpg,CC BY-NC
ROCO_00793,PMC5318962_gr1.jpg,CC BY-NC-ND
ROCO_00794,PMC4393936_CRIID2015-361340.001.jpg,CC BY
ROCO_00795,PMC4131494_CRID2014-216491.002.jpg,CC BY
ROCO_00796,PMC4559619_astr-89-158-g001.jpg,CC BY-NC
ROCO_00797,PMC4550023_KITP-12-25481-g001.jpg,CC BY-NC-ND
ROCO_00798,PMC5484984_gr2.jpg,CC BY-NC-ND
ROCO_00799,PMC2542508_1471-2474-9-113-4.jpg,CC BY
ROCO_00800,PMC5053032_gr3.jpg,CC BY-NC-ND
ROCO_00801,PMC5361465_IJOrtho-51-155-g003.jpg,CC BY-NC-SA
ROCO_00802,PMC4429845_gr2.jpg,CC BY-NC-ND
ROCO_00803,PMC4426900_CRIU2015-160560.002.jpg,CC BY
ROCO_00804,PMC4100401_CRIGM2014-891360.003.jpg,CC BY
ROCO_00805,PMC5429147_cureus-0009-00000001167-i02.jpg,CC BY
ROCO_00807,PMC2718136_kjr-1-38-g002.jpg,CC BY-NC
ROCO_00808,PMC5310168_gr1.jpg,CC BY-NC-ND
ROCO_00809,PMC3858136_jkaoms-39-242-g001.jpg,CC BY-NC
ROCO_00810,PMC5292123_CRIGM2017-1710501.006.jpg,CC BY
ROCO_00811,PMC2700681_JHRS-01-35-g001.jpg,CC BY
ROCO_00813,PMC2777241_CRM2009-879765.001.jpg,CC BY
ROCO_00814,PMC1712221_1749-7922-1-35-6.jpg,CC BY
ROCO_00815,PMC3221225_IJD-56-564-g002.jpg,CC BY-NC-SA
ROCO_00817,PMC4843146_crj-03-169-g002.jpg,CC BY-NC-ND
ROCO_00818,PMC4753987_oaem-4-031Fig6.jpg,NO-CC CODE
ROCO_00819,PMC3076043_cmo-2011-015f5.jpg,NO-CC CODE
ROCO_00820,PMC3591062_AMS-2-141-g007.jpg,CC BY-NC-SA
ROCO_00822,PMC4830142_JOS-5-74-g006.jpg,CC BY-NC-SA
ROCO_00823,PMC3639690_CRIM.EM2013-198617.003.jpg,CC BY
ROCO_00824,PMC4877812_12985_2016_540_Fig1_HTML.jpg,CC BY
ROCO_00825,PMC3888004_rjt10301.jpg,CC BY-NC
ROCO_00826,PMC3530763_CRIM.PATHOLOGY2012-358609.002.jpg,CC BY
ROCO_00827,PMC3551522_JCIS-2-77-g003.jpg,CC BY-NC-SA
ROCO_00828,PMC5585603_CRIS2017-9690218.002.jpg,CC BY
ROCO_00829,PMC3135138_JSC2011-573974.007.jpg,CC BY
ROCO_00831,PMC3427972_ebsj02045-3c.jpg,NO-CC CODE
ROCO_00832,PMC4520516_KITP-12-24936-g001.jpg,CC BY-NC-ND
ROCO_00834,PMC3021169_jpis-40-283-g001.jpg,CC BY-NC
ROCO_00835,PMC4508614_cm8801p79f3a.jpg,CC BY-NC-ND
ROCO_00836,PMC5747111_12891_2017_1906_Fig7_HTML.jpg,CC BY
ROCO_00837,PMC4463999_amjcaserep-16-357-g004.jpg,NO-CC CODE
ROCO_00839,PMC4086570_ijcpd-02-053-g004.jpg,CC BY
ROCO_00840,PMC5645834_VMS3-3-32-g003.jpg,CC BY
ROCO_00842,PMC5752679_41467_2017_2454_Fig1_HTML.jpg,CC BY
ROCO_00843,PMC4613573_JoU-2013-0004-g012.jpg,NO-CC CODE
ROCO_00844,PMC1783647_1746-160X-3-5-2.jpg,CC BY
ROCO_00846,PMC3786827_ETM-06-02-0401-g08.jpg,CC BY
ROCO_00848,PMC4564043_JMedLife-08-26-g006.jpg,CC BY
ROCO_00849,PMC2939336_256_2010_1014_Fig3_HTML.jpg,NO-CC CODE
ROCO_00850,PMC2995783_1749-799X-5-87-1.jpg,CC BY
ROCO_00851,PMC4974773_13104_2016_2181_Fig3_HTML.jpg,CC BY
ROCO_00852,PMC4877349_13244_2016_483_Fig7_HTML.jpg,CC BY
ROCO_00853,PMC4558277_JCHIMP-5-28010-g002.jpg,CC BY-NC
ROCO_00854,PMC3862464_jscr-2012-6-7fig1.jpg,NO-CC CODE
ROCO_00856,PMC4435850_12879_2015_897_Fig2_HTML.jpg,CC BY
ROCO_00858,PMC4900349_ACA-19-345-g001.jpg,CC BY-NC-SA
ROCO_00859,PMC4531615_kjim-18-2-115-9f2.jpg,CC BY-NC
ROCO_00860,PMC3860039_gr2.jpg,CC BY-NC-ND
ROCO_00861,PMC5494550_CRIC2017-4854736.003.jpg,CC BY
ROCO_00863,PMC3019757_DENT-5-119-g4.jpg,NO-CC CODE
ROCO_00864,PMC4329522_cios-7-104-g002.jpg,CC BY-NC
ROCO_00865,PMC4142935_IJCP-06-227f2.jpg,CC BY-NC
ROCO_00866,PMC4471306_CRIGM2015-123723.004.jpg,CC BY
ROCO_00867,PMC4808322_jced-8-e226-g003.jpg,CC BY
ROCO_00869,PMC2740324_1757-1626-0002-0000008617-001.jpg,CC BY
ROCO_00870,PMC3626391_CRIM.PULMONOLOGY2013-160619.001.jpg,CC BY
ROCO_00871,PMC4566306_SNI-6-383-g004.jpg,CC BY-NC-SA
ROCO_00872,PMC3219480_crg0005-0569-f01.jpg,CC BY-NC-ND
ROCO_00873,PMC2823029_ymj-46-296-g003.jpg,CC BY-NC
ROCO_00874,PMC4977743_ce-2015-109f1.jpg,CC BY-NC
ROCO_00875,PMC4268806_12893_2014_542_Fig4_HTML.jpg,CC BY
ROCO_00876,PMC4059481_1746-160X-10-23-2.jpg,CC BY
ROCO_00877,PMC3107160_1477-7819-9-49-2.jpg,CC BY
ROCO_00878,PMC2727968_ci07901006.jpg,NO-CC CODE
ROCO_00879,PMC3232588_IPC-10-1-g001.jpg,CC BY-NC-SA
ROCO_00880,PMC2840603_12245_2009_120_Fig1_HTML.jpg,NO-CC CODE
ROCO_00881,PMC4993828_ijcpd-03-203-g001.jpg,CC BY
ROCO_00882,PMC5721335_TOORTHJ-11-1277_F7.jpg,CC BY
ROCO_00884,PMC3916693_gnl-8-88-g003.jpg,CC BY-NC
ROCO_00885,PMC2194708_1752-1947-1-142-5.jpg,CC BY
ROCO_00888,PMC5764069_trd-2-trd015-g005.jpg,CC BY-NC
ROCO_00891,PMC4977224_cureus-0008-000000000668-i01.jpg,CC BY
ROCO_00892,PMC3424700_JCIS-2-38-g009.jpg,CC BY-NC-SA
ROCO_00893,PMC4616702_medi-94-e1232-g001.jpg,CC BY-ND
ROCO_00895,PMC4150410_CRIRH2014-873189.002.jpg,CC BY
ROCO_00896,PMC4802195_gr1.jpg,CC BY-NC-ND
ROCO_00897,PMC4173625_AER-8-139-g007.jpg,CC BY-NC-SA
